"sp_name","esthe_score","file_name","copyright","iucn","rls","kingdom","phylum","class","order","family","genus","species","ages_mean","ED","ED_sd","max_length","trophic_level","thermal_mp_5min_95max","thermal_95thmax","trophic_group","water_column","diel_activity","habitat","Di","Ui","iucn_code","threats","esthe_score_mean","Importance","fishery_importance"
"Acanthurus_tristis",1526.0304,"Acanthurus_tristis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Acanthurus","Acanthurus tristis",5.61582752877883,10.5140856837998,4.35669388098351,0.509377606976772,0.0740740740740741,0.968176755685925,0.920331158552996,"browsing herbivore","demersal","day","coral",0.488682314814895,0.0200847206339768,"LC","nthr",1459.8941242049,NA,0
"Acanthurus_xanthopterus",1596.5223,"Acanthurus_xanthopterus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Acanthurus","Acanthurus xanthopterus",3.73846563079334,7.19497360766519,0.975388614992273,0.704473133122088,0.333333333333333,0.924722176281834,0.935078674104451,"browsing herbivore","demersal","day","coral",0.479052608320288,0.0348159648903102,"LC","nthr",1574.2198,"minor commercial",1
"Achoerodus_gouldii",1532.9485,"Achoerodus_gouldii_A_1","NO",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Achoerodus","Achoerodus gouldii",17.1109501694894,37.4387058233711,10.9687039019241,0.878094783465938,0.666666666666667,0.643350680699159,0.630495517662057,"benthic invertivore","demersal","day","rock",0.507707040693563,0.0580487081135864,"VU","thr",1420.79346666667,"minor commercial",1
"Achoerodus_viridis",1531.1941,"Achoerodus_viridis_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Achoerodus","Achoerodus viridis",19.165783473395,38.6895142797504,12.097326612759,0.772057023528008,0.62962962962963,0.708008893073507,0.732799229133741,"benthic invertivore","demersal","day","rock",0.489221757858239,0.0334041675514441,"NT","nthr",1489.1033,NA,0
"Aetapcus_maculatus",1524.7205,"Aetapcus_maculatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Pataecidae","Aetapcus","Aetapcus maculatus",23.7919999788518,35.207034715383,12.2059394857077,0.485155337604726,0.555555555555555,0.609613720181238,0.647725465606147,"benthic invertivore","benthic","day","rock",0.52904463121542,0.0106524193861045,"NE","nev",1430.2215,NA,0
"Aethaloperca_rogaa",1572.6566,"Aethaloperca_rogaa_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Aethaloperca","Aethaloperca rogaa",13.8512220160705,21.20498243293,8.92849831239924,0.675264177381051,0.814814814814815,0.928972960388006,0.938390976458743,"higher carnivore","demersal","day","coral",0.486196762133455,0.0100762050722088,"LC","nthr",1349.50975419506,"minor commercial",1
"Afurcagobius_tamarensis",1384.5833,"Afurcagobius_tamarensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Afurcagobius","Afurcagobius tamarensis",23.597422492789,32.9470141016421,7.50248227577491,0.353815629329109,0.481481481481481,0.579951629108481,0.61429901198837,"benthic invertivore","benthic","day","sand",0.549404197211765,0.0311733797093837,"NE","nev",1395.4225,NA,0
"Aioliops_brachypterus",1519.8226,"Aioliops_brachypterus_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Microdesmidae","Aioliops","Aioliops brachypterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr",1556.335,NA,0
"Aioliops_novaeguineae",1295.2427,"Aioliops_novaeguineae_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Microdesmidae","Aioliops","Aioliops novaeguineae",19.7343001728652,26.750739371193,9.32237066885786,0.380410988103808,0.495552753865747,0.995211704339268,0.926231173640323,"planktivore","benthic","day","sand",0.584051411175326,0.0225085436839108,"NE","nev",1330.5181,NA,0
"Albula_glossodonta",1258.2639,"Albula_glossodonta_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Albuliformes","Albulidae","Albula","Albula glossodonta",146.053498380001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr",1330.77245,"minor commercial",1
"Alectis_ciliaris",1331.6261,"Alectis_ciliaris_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Alectis","Alectis ciliaris",12.732929038524,18.1537323533576,6.18356805012929,0.8488858277249,0.666666666666667,0.83828682425975,0.92630660354707,"higher carnivore","pelagic non-site attached","day","water column",0.620112858384705,0.0309295876703005,"LC","nthr",1366.27496666667,"minor commercial",1
"Alloclinus_holderi",1435.4407,"Alloclinus_holderi_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Alloclinus","Alloclinus holderi",36.1577261694462,42.2571492322809,6.8181131496302,0.335755956632923,0.555555555555555,0.640051158807535,0.645422948807141,"benthic invertivore","benthic","day","rock",0.530336897240481,0.0199938751929178,"LC","nthr",1453.751,NA,0
"Allomycterus_pilatus",1541.3433,"Allomycterus_pilatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Diodontidae","Allomycterus","Allomycterus pilatus",4.31526001604339,13.8810054989754,1.90113616996561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","nev",1519.7535,NA,0
"Alphestes_immaculatus",1510.481,"Alphestes_immaculatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Alphestes","Alphestes immaculatus",8.43904322120311,12.9269161651348,5.30515120944314,0.543924469105433,0.555555555555555,0.873872902927204,0.900342715229738,"benthic invertivore","demersal","day","coral",0.406814192409316,0.0095411968823077,"LC","nthr",1537.3752,"of no interest",1
"Altrichthys_azurelineatus",1396.018,"Altrichthys_azurelineatus_A_2","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Altrichthys","Altrichthys azurelineatus",9.97193487862374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr",1344.96965,NA,0
"Altrichthys_curatus",1417.3396,"Altrichthys_curatus_A_2","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Altrichthys","Altrichthys curatus",9.77535015842405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr",1443.62365,NA,0
"Aluterus_scriptus",1577.7754,"Aluterus_scriptus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Aluterus","Aluterus scriptus",13.1840999969543,18.0337095268612,10.0130722145499,0.790116696224194,0.296296296296296,0.893697933309627,0.938390976458743,"omnivore","demersal","day","coral",0.4918020140959,0.0209211617907882,"LC","nthr",1600.3068,NA,0
"Amanses_scopas",1471.0881,"Amanses_scopas_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Amanses","Amanses scopas",5.72352219058964,12.6353489069848,4.07461295405318,0.46709566490854,0.333333333333333,0.900678237788132,0.931571921732968,"omnivore","demersal","day","coral",0.475672040129253,0.0173960223313743,"LC","nthr",1445.827,"minor commercial",1
"Ambassis_jacksoniensis",1318.3127,"Ambassis_jacksoniensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Ambassidae","Ambassis","Ambassis jacksoniensis",103.427961969994,72.9847060142072,8.01179579412201,0.268172066227003,0.407407407407407,0.641715857736624,0.680533105636454,"planktivore","pelagic site attached","night","sand",0.686228830731808,0.3559586115784,"NE","nev",1349.20245,NA,0
"Amblycirrhitus_bimacula",1346.9563,"Amblycirrhitus_bimacula_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Amblycirrhitus","Amblycirrhitus bimacula",27.2427578419847,34.7300217818506,17.533222694961,0.304961358619467,0.555555555555555,0.909205312603767,0.910917569501326,"benthic invertivore","benthic","day","coral",0.476751319267564,0.0105915248778948,"LC","nthr",1397.36445,NA,0
"Amblycirrhitus_earnshawi",1375.2921,"Amblycirrhitus_earnshawi_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Amblycirrhitus","Amblycirrhitus earnshawi",18.6061306199565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN","thr",1361.30615,NA,0
"Amblycirrhitus_pinos",1443.8389,"Amblycirrhitus_pinos_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Amblycirrhitus","Amblycirrhitus pinos",22.3996128917915,32.0906988659613,16.8177788429561,0.326036741853871,0.444444444444444,0.9157776324299,0.901618681168821,"benthic invertivore","benthic","day","coral",0.475045431214542,0.0198412700001477,"LC","nthr",1430.4959,NA,0
"Amblyeleotris_fasciata",1444.0103,"Amblyeleotris_fasciata_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblyeleotris","Amblyeleotris fasciata",16.0161758066859,23.570969776963,7.70001931430921,0.293474014564691,0.481481481481481,0.925889735377787,0.906528015541928,"benthic invertivore","benthic","day","sand",0.53814657119007,0.00818359036054406,"NE","nev",1415.0374,NA,0
"Amblyeleotris_guttata",1492.3608,"Amblyeleotris_guttata_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblyeleotris","Amblyeleotris guttata",14.2695432394101,23.7186219668766,8.4086101125166,0.353815629329109,0.518518518518518,0.91979876090446,0.910843345417964,"benthic invertivore","benthic","day","sand",0.535893051387685,0.00514211203729957,"NE","nev",1507.94846666667,NA,0
"Amblyeleotris_gymnocephala",1391.0238,"Amblyeleotris_gymnocephala_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblyeleotris","Amblyeleotris gymnocephala",15.9884726362496,26.4286038106703,11.3229242480107,0.399511774502621,0.518518518518518,0.905027364872845,0.938371757934913,"benthic invertivore","benthic","day","sand",0.534981712219335,0.00894602589742944,"LC","nthr",1359.662,"of no interest",1
"Amblyeleotris_japonica",1426.0927,"Amblyeleotris_japonica_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblyeleotris","Amblyeleotris japonica",16.8568703260184,23.919276883637,7.43511118257889,0.278701616435512,0.481481481481481,0.817782929055722,0.925190044697457,"benthic invertivore","benthic","day","sand",0.538099048518502,0.0296135424233438,"DD","nev",1365.35805,NA,0
"Amblyeleotris_periophthalma",1483.2324,"Amblyeleotris_periophthalma_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblyeleotris","Amblyeleotris periophthalma",16.1456864452288,24.6693078563166,9.69728996377827,0.353815629329109,0.518518518518518,0.909021627748887,0.901076875708792,"benthic invertivore","benthic","day","sand",0.535519225394293,0.00514211203729957,"LC","nthr",1465.53756666667,NA,0
"Amblyeleotris_steinitzi",1460.7314,"Amblyeleotris_steinitzi_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblyeleotris","Amblyeleotris steinitzi",14.7468699411279,24.3071783573748,9.77091439085761,0.385469562809998,0.518518518518518,0.932560479855768,0.927452794584621,"benthic invertivore","benthic","day","sand",0.535679578184132,0.0115892185377632,"LC","nthr",1392.65815,NA,0
"Amblyeleotris_sungami",1448.0685,"Amblyeleotris_sungami_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblyeleotris","Amblyeleotris sungami",15.9598594240764,22.9675241270047,6.79302471114838,0.335755956632923,0.297200035866552,0.86141458327789,0.856911093025159,"browsing herbivore","benthic","day","sand",0.584427357501187,0.0303167098753386,"LC","nthr",1388.2908,NA,0
"Amblyeleotris_wheeleri",1484.3976,"Amblyeleotris_wheeleri_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblyeleotris","Amblyeleotris wheeleri",16.1364173903324,23.2121738210289,6.38522901569368,0.335755956632923,0.518518518518518,0.91666802350524,0.932527467239995,"benthic invertivore","benthic","day","sand",0.536825949363274,0.0100383915155075,"LC","nthr",1492.3643,NA,0
"Amblyglyphidodon_aureus",1667.4299,"Amblyglyphidodon_aureus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","Amblyglyphidodon aureus",8.81628137543851,13.5968664320769,5.10937335416724,0.385469562809998,0.259259259259259,0.935895468176811,0.930641119819796,"omnivore","demersal","day","coral",0.480159023143469,0.0105984961997902,"LC","nthr",1545.37426666667,NA,0
"Amblyglyphidodon_batunai",1447.4229,"Amblyglyphidodon_batunai_A_2","YES",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","Amblyglyphidodon batunai",8.71362037888834,13.0662225287782,4.70879185261559,0.335755956632923,0.259259259259259,0.97114704980474,0.920331158552996,"omnivore","demersal","day","coral",0.482813048450899,0.00788561248287594,"VU","thr",1397.00773333333,NA,0
"Amblyglyphidodon_curacao",1395.0779,"Amblyglyphidodon_curacao_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","Amblyglyphidodon curacao",9.8329706983665,13.9722743752603,4.92116976035339,0.353815629329109,0.222222222222222,0.910749375540029,0.927478766535949,"omnivore","demersal","day","coral",0.482621541032544,0.00872338960592937,"LC","nthr",1402.15183333333,"of no interest",1
"Amblyglyphidodon_flavilatus",1435.9941,"Amblyglyphidodon_flavilatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","Amblyglyphidodon flavilatus",9.39457058559765,13.3777642831873,4.66950314805217,0.335755956632923,0.259259259259259,0.887603232170584,0.913252157400176,"omnivore","demersal","day","coral",0.480603553130603,0.00819612129111136,"LC","nthr",1472.85075,NA,0
"Amblyglyphidodon_indicus",1579.0807,"Amblyglyphidodon_indicus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","Amblyglyphidodon indicus",10.1717006465843,13.5738008082215,4.89259227701406,0.300449642001418,0.259259259259259,0.916259076266903,0.972610400810929,"omnivore","demersal","day","coral",0.484162558253884,0.0164069031835988,"LC","nthr",1400.83036666667,NA,0
"Amblyglyphidodon_leucogaster",1367.4761,"Amblyglyphidodon_leucogaster_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","Amblyglyphidodon leucogaster",9.10956000949613,14.8196331035042,5.43566845297286,0.385469562809998,0.518518518518518,0.92586128324988,0.930641119819796,"omnivore","demersal","day","coral",0.47726159060881,0.0251830724065362,"LC","nthr",1336.7173,"minor commercial",1
"Amblyglyphidodon_melanopterus",1322.6448,"Amblyglyphidodon_melanopterus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","Amblyglyphidodon melanopterus",9.52234402833066,13.021333730507,4.23384436904547,0.337641376624742,0.259259259259259,0.891100591247219,0.868144806371563,"omnivore","demersal","day","coral",0.480392018358347,0.00843733055750428,"LC","nthr",1251.5933,NA,0
"Amblyglyphidodon_orbicularis",1477.7382,"Amblyglyphidodon_orbicularis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","Amblyglyphidodon orbicularis",9.86938285141748,14.5658069712749,5.61207331404311,0.300449642001418,0.259259259259259,0.963995421499749,0.902904689455581,"browsing herbivore","demersal","day","coral",0.480458954857415,0.0129911222723401,"NE","nev",1412.5831,NA,0
"Amblyglyphidodon_ternatensis",1595.1353,"Amblyglyphidodon_ternatensis_J_1","NO",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","Amblyglyphidodon ternatensis",10.1744201937237,13.5172602925718,4.76415603001638,0.335755956632923,0.259259259259259,0.91725693668402,0.93058937726293,"omnivore","demersal","day","coral",0.481311378739046,0.00338719704012703,"VU","thr",1554.25993333333,NA,0
"Amblygobius_buanensis",1240.5187,"Amblygobius_buanensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblygobius","Amblygobius buanensis",41.5199088803313,54.4273043858976,11.1437306122061,0.293474014564691,0.275359753130522,0.982288677741051,0.926231173640323,"browsing herbivore","benthic","day","sand",0.589651212887778,0.0218833559684281,"LC","nthr",1283.6881,NA,0
"Amblygobius_bynoensis",1374.2183,"Amblygobius_bynoensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblygobius","Amblygobius bynoensis",56.8887149404148,65.0611605217152,14.074040660057,0.335755956632923,0.259259259259259,0.942731207879489,0.927286554396013,"omnivore","benthic","day","sand",0.592274153006174,0.0126195316363731,"NE","nev",1327.8578,NA,0
"Amblygobius_decussatus",1484.0208,"Amblygobius_decussatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblygobius","Amblygobius decussatus",19.9278027594027,30.7149729524371,12.6287127371428,0.326036741853871,0.259259259259259,0.908599320829732,0.923469254267306,"omnivore","benthic","day","sand",0.59180018270272,0.011568679331201,"NE","nev",1480.3201,NA,0
"Amblygobius_nocturnus",1219.9929,"Amblygobius_nocturnus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblygobius","Amblygobius nocturnus",18.5571500630155,28.6014734609238,7.48878052471226,0.335755956632923,0.259259259259259,0.858902302763854,0.910604721983574,"omnivore","benthic","day","sand",0.590769527909397,0.0184721172698228,"LC","nthr",1244.33165,NA,0
"Amblygobius_phalaena",1588.862,"Amblygobius_phalaena_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblygobius","Amblygobius phalaena",17.0008047814731,26.2897850506113,7.2603858811277,0.412584760829815,0.259259259259259,0.870635771201047,0.928491024374307,"omnivore","benthic","day","sand",0.589461987222424,0.0281963190175238,"NE","nev",1572.66485,"minor commercial",1
"Amblyrhynchotes_honckenii",1486.7723,"Amblyrhynchotes_honckenii_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Amblyrhynchotes","Amblyrhynchotes honckenii",17.2559704555638,27.6460787702799,3.67233905273358,0.543924469105433,0.481481481481481,0.706432609816504,0.656152453260491,"benthic invertivore","demersal","day","sand",0.497868656736582,0.0281642645283844,"LC","nthr",1451.5465,"of no interest",1
