"name","kingdom","phylum","class","order","family","genus","species"
"Lucayablennius zingaro","Animalia","Chordata","Teleostei","Blenniiformes","Chaenopsidae","Lucayablennius","Lucayablennius zingaro"
"Lutjanus alexandrei","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus alexandrei"
"Lutjanus analis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus analis"
"Lutjanus apodus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus apodus"
"Lutjanus aratus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus aratus"
"Lutjanus argentimaculatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus argentimaculatus"
"Lutjanus argentiventris","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus argentiventris"
"Lutjanus biguttatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus biguttatus"
"Lutjanus bohar","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus bohar"
"Lutjanus boutton","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus boutton"
"Lutjanus campechanus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus campechanus"
"Lutjanus carponotatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus carponotatus"
"Lutjanus cyanopterus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus cyanopterus"
"Lutjanus decussatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus decussatus"
"Lutjanus ehrenbergii","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus ehrenbergii"
"Lutjanus erythropterus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus erythropterus"
"Lutjanus fulviflamma","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus fulviflamma"
"Lutjanus fulvus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus fulvus"
"Lutjanus gibbus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus gibbus"
"Lutjanus griseus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus griseus"
"Lutjanus guttatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus guttatus"
"Lutjanus inermis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus inermis"
"Lutjanus jocu","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus jocu"
"Lutjanus johnii","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus johnii"
"Lutjanus jordani","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus jordani"
"Lutjanus kasmira","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus kasmira"
"Lutjanus lemniscatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus lemniscatus"
"Lutjanus lutjanus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus lutjanus"
"Lutjanus mahogoni","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus mahogoni"
"Lutjanus monostigma","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus monostigma"
"Lutjanus novemfasciatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus novemfasciatus"
"Lutjanus quinquelineatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus quinquelineatus"
"Lutjanus rivulatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus rivulatus"
"Lutjanus rufolineatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus rufolineatus"
"Lutjanus russellii","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus russellii"
"Lutjanus sebae","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus sebae"
"Lutjanus semicinctus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus semicinctus"
"Lutjanus synagris","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus synagris"
"Lutjanus viridis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus viridis"
"Lutjanus vitta","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus vitta"
"Luzonichthys waitei","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Luzonichthys","Luzonichthys waitei"
"Luzonichthys whitleyi","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Luzonichthys","Luzonichthys whitleyi"
"Lythrypnus dalli","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Lythrypnus","Lythrypnus dalli"
"Lythrypnus gilberti","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Lythrypnus","Lythrypnus gilberti"
"Lythrypnus insularis","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Lythrypnus","Lythrypnus insularis"
"Macolor macularis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Macolor","Macolor macularis"
"Macolor niger","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Macolor","Macolor niger"
"Macrodontogobius wilburi","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Macrodontogobius","Macrodontogobius wilburi"
"Macropharyngodon bipartitus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Macropharyngodon","Macropharyngodon bipartitus"
"Macropharyngodon choati","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Macropharyngodon","Macropharyngodon choati"
"Macropharyngodon geoffroy","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Macropharyngodon","Macropharyngodon geoffroy"
"Macropharyngodon kuiteri","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Macropharyngodon","Macropharyngodon kuiteri"
"Macropharyngodon meleagris","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Macropharyngodon","Macropharyngodon meleagris"
"Macropharyngodon negrosensis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Macropharyngodon","Macropharyngodon negrosensis"
"Macropharyngodon ornatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Macropharyngodon","Macropharyngodon ornatus"
"Malacanthus brevirostris","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Malacanthidae","Malacanthus","Malacanthus brevirostris"
"Malacanthus latovittatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Malacanthidae","Malacanthus","Malacanthus latovittatus"
"Malacanthus plumieri","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Malacanthidae","Malacanthus","Malacanthus plumieri"
"Malacoctenus boehlkei","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus boehlkei"
"Malacoctenus ebisui","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus ebisui"
"Malacoctenus hubbsi","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus hubbsi"
"Malacoctenus macropus","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus macropus"
"Malacoctenus margaritae","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus margaritae"
"Malacoctenus tetranemus","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus tetranemus"
"Malacoctenus triangulatus","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus triangulatus"
"Malacoctenus zonifer","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus zonifer"
"Malacoctenus zonogaster","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus zonogaster"
"Manonichthys splendens","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pseudochromidae","Manonichthys","Manonichthys splendens"
"Maxillicosta scabriceps","Animalia","Chordata","Teleostei","Perciformes","Neosebastidae","Maxillicosta","Maxillicosta scabriceps"
"Mccoskerichthys sandae","Animalia","Chordata","Teleostei","Blenniiformes","Chaenopsidae","Mccoskerichthys","Mccoskerichthys sandae"
"Mecaenichthys immaculatus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Mecaenichthys","Mecaenichthys immaculatus"
"Medialuna californiensis","Animalia","Chordata","Teleostei","Centrarchiformes","Kyphosidae","Medialuna","Medialuna californiensis"
"Megalops atlanticus","Animalia","Chordata","Teleostei","Elopiformes","Megalopidae","Megalops","Megalops atlanticus"
"Meiacanthus abruptus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus abruptus"
"Meiacanthus atrodorsalis","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus atrodorsalis"
"Meiacanthus bundoon","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus bundoon"
"Meiacanthus crinitus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus crinitus"
"Meiacanthus ditrema","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus ditrema"
"Meiacanthus grammistes","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus grammistes"
"Meiacanthus kamoharai","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus kamoharai"
"Meiacanthus lineatus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus lineatus"
"Meiacanthus luteus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus luteus"
"Meiacanthus mossambicus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus mossambicus"
"Meiacanthus naevius","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus naevius"
"Meiacanthus nigrolineatus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus nigrolineatus"
"Meiacanthus oualanensis","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus oualanensis"
"Meiacanthus phaeus","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus phaeus"
"Meiacanthus smithi","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus smithi"
"Meiacanthus tongaensis","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus tongaensis"
"Melanogrammus aeglefinus","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus"
"Melichthys indicus","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Melichthys","Melichthys indicus"
"Melichthys niger","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Melichthys","Melichthys niger"
"Melichthys vidua","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Melichthys","Melichthys vidua"
"Mendosoma lineatum","Animalia","Chordata","Teleostei","Centrarchiformes","Latridae","Mendosoma","Mendosoma lineatum"
"Meuschenia australis","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia australis"
"Meuschenia flavolineata","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia flavolineata"
"Meuschenia freycineti","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia freycineti"
"Meuschenia galii","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia galii"
"Meuschenia hippocrepis","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia hippocrepis"
"Meuschenia scaber","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia scaber"
"Meuschenia trachylepis","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia trachylepis"
"Meuschenia venusta","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia venusta"
"Microcanthus strigatus","Animalia","Chordata","Teleostei","Centrarchiformes","Kyphosidae","Microcanthus","Microcanthus strigatus"
"Microgobius microlepis","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Microgobius","Microgobius microlepis"
"Microlepidotus brevipinnis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Microlepidotus","Microlepidotus brevipinnis"
"Microspathodon bairdii","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Microspathodon","Microspathodon bairdii"
"Microspathodon chrysurus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Microspathodon","Microspathodon chrysurus"
"Microspathodon dorsalis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Microspathodon","Microspathodon dorsalis"
"Mimoblennius lineathorax","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Mimoblennius","Mimoblennius lineathorax"
"Mola mola","Animalia","Chordata","Teleostei","Tetraodontiformes","Molidae","Mola","Mola mola"
"Molva molva","Animalia","Chordata","Teleostei","Gadiformes","Lotidae","Molva","Molva molva"
"Monacanthus chinensis","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Monacanthus","Monacanthus chinensis"
"Monacanthus tuckeri","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Monacanthus","Monacanthus tuckeri"
"Monodactylus argenteus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Monodactylidae","Monodactylus","Monodactylus argenteus"
"Monotaxis grandoculis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lethrinidae","Monotaxis","Monotaxis grandoculis"
"Monotaxis heterodon","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lethrinidae","Monotaxis","Monotaxis heterodon"
"Mugil cephalus","Animalia","Chordata","Teleostei","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"Mugil curema","Animalia","Chordata","Teleostei","Mugiliformes","Mugilidae","Mugil","Mugil curema"
"Mugil galapagensis","Animalia","Chordata","Teleostei","Mugiliformes","Mugilidae","Mugil","Mugil galapagensis"
"Mulloidichthys dentatus","Animalia","Chordata","Teleostei","Mulliformes","Mullidae","Mulloidichthys","Mulloidichthys dentatus"
"Mulloidichthys flavolineatus","Animalia","Chordata","Teleostei","Mulliformes","Mullidae","Mulloidichthys","Mulloidichthys flavolineatus"
"Mulloidichthys martinicus","Animalia","Chordata","Teleostei","Mulliformes","Mullidae","Mulloidichthys","Mulloidichthys martinicus"
"Mulloidichthys mimicus","Animalia","Chordata","Teleostei","Mulliformes","Mullidae","Mulloidichthys","Mulloidichthys mimicus"
"Mulloidichthys vanicolensis","Animalia","Chordata","Teleostei","Mulliformes","Mullidae","Mulloidichthys","Mulloidichthys vanicolensis"
"Mullus argentinae","Animalia","Chordata","Teleostei","Mulliformes","Mullidae","Mullus","Mullus argentinae"
"Mullus surmuletus","Animalia","Chordata","Teleostei","Mulliformes","Mullidae","Mullus","Mullus surmuletus"
"Muraena argus","Animalia","Chordata","Teleostei","Anguilliformes","Muraenidae","Muraena","Muraena argus"
"Muraena augusti","Animalia","Chordata","Teleostei","Anguilliformes","Muraenidae","Muraena","Muraena augusti"
"Muraena clepsydra","Animalia","Chordata","Teleostei","Anguilliformes","Muraenidae","Muraena","Muraena clepsydra"
"Muraena helena","Animalia","Chordata","Teleostei","Anguilliformes","Muraenidae","Muraena","Muraena helena"
"Muraena lentiginosa","Animalia","Chordata","Teleostei","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa"
"Mycteroperca bonaci","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci"
"Mycteroperca fusca","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Mycteroperca","Mycteroperca fusca"
