"fb_sci_name","gbif_valid_key","gbif_valid_name","gbif_synonym"
"Symphodus trutta",9428384,"Symphodus trutta",FALSE
"Symphorichthys spilurus",2384695,"Symphorichthys spilurus",FALSE
"Symphorus nematophorus",2385261,"Symphorus nematophorus",FALSE
"Synanceia horrida",5201175,"Synanceia horrida",FALSE
"Synanceia verrucosa",5201174,"Synanceia verrucosa",FALSE
"Synchiropus bartelsi",2386679,"Synchiropus bartelsi",FALSE
"Synchiropus morrisoni",2386660,"Synchiropus morrisoni",FALSE
"Synchiropus moyeri",2386648,"Synchiropus moyeri",FALSE
"Synchiropus splendidus",2386640,"Synchiropus splendidus",FALSE
"Synchiropus stellatus",2386654,"Synchiropus stellatus",FALSE
"Synchirus gilli",2334298,"Synchirus gilli",FALSE
"Synodus binotatus",5212687,"Synodus binotatus",FALSE
"Synodus capricornis",5212645,"Synodus capricornis",FALSE
"Synodus dermatogenys",5212670,"Synodus dermatogenys",FALSE
"Synodus doaki",5212633,"Synodus doaki",FALSE
"Synodus intermedius",5212673,"Synodus intermedius",FALSE
"Synodus jaculum",5212684,"Synodus jaculum",FALSE
"Synodus lacertinus",5212676,"Synodus lacertinus",FALSE
"Synodus rubromarmoratus",5212679,"Synodus rubromarmoratus",FALSE
"Synodus sageneus",5212680,"Synodus sageneus",FALSE
"Synodus saurus",5212655,"Synodus saurus",FALSE
"Synodus synodus",5212691,"Synodus synodus",FALSE
"Synodus ulae",5212640,"Synodus ulae",FALSE
"Synodus variegatus",5212639,"Synodus variegatus",FALSE
"Taenianotus triacanthus",2334499,"Taenianotus triacanthus",FALSE
"Taurulus bubalis",2334227,"Taurulus bubalis",FALSE
"Tautoga onitis",2383615,"Tautoga onitis",FALSE
"Tautogolabrus adspersus",2382945,"Tautogolabrus adspersus",FALSE
"Tetractenos glaber",2407627,"Tetractenos glaber",FALSE
"Thalassoma amblycephalum",2384453,"Thalassoma amblycephalum",FALSE
"Thalassoma bifasciatum",2384533,"Thalassoma bifasciatum",FALSE
"Thalassoma cupido",2384451,"Thalassoma cupido",FALSE
"Thalassoma duperrey",2384558,"Thalassoma duperrey",FALSE
"Thalassoma grammaticum",2384534,"Thalassoma grammaticum",FALSE
"Thalassoma hardwicke",2384460,"Thalassoma hardwicke",FALSE
"Thalassoma hebraicum",2384556,"Thalassoma hebraicum",FALSE
"Thalassoma heiseri",2384544,"Thalassoma heiseri",FALSE
"Thalassoma jansenii",2384497,"Thalassoma jansenii",FALSE
"Thalassoma lucasanum",2384480,"Thalassoma lucasanum",FALSE
"Thalassoma lunare",2384468,"Thalassoma lunare",FALSE
"Thalassoma lutescens",2384092,"Thalassoma lutescens",FALSE
"Thalassoma nigrofasciatum",2384495,"Thalassoma nigrofasciatum",FALSE
"Thalassoma pavo",2384491,"Thalassoma pavo",FALSE
"Thalassoma purpureum",2384522,"Thalassoma purpureum",FALSE
"Thalassoma quinquevittatum",2384474,"Thalassoma quinquevittatum",FALSE
"Thalassoma robertsoni",2384494,"Thalassoma robertsoni",FALSE
"Thalassoma rueppellii",2384552,"Thalassoma rueppellii",FALSE
"Thalassoma septemfasciatum",2384543,"Thalassoma septemfasciatum",FALSE
"Thalassoma trilobatum",2384546,"Thalassoma trilobatum",FALSE
"Thalassoma virens",2384551,"Thalassoma virens",FALSE
"Thamnaconus analis",2406662,"Thamnaconus analis",FALSE
"Thorogobius ephippiatus",2379214,"Thorogobius ephippiatus",FALSE
"Thunnus albacares",2374013,"Thunnus albacares",FALSE
"Thyrsites atun",2397805,"Thyrsites atun",FALSE
"Thysanophrys cirronasus",2335614,"Thysanophrys cirronasa",TRUE
"Tigrigobius harveyi",7351834,"Tigrigobius harveyi",FALSE
"Tigrigobius nesiotes",8419105,"Tigrigobius nesiotes",FALSE
"Tigrigobius redimiculus",2376739,"Elacatinus redimiculus",TRUE
"Tigrigobius saucrus",7615065,"Tigrigobius saucrus",FALSE
"Tilodon sexfasciatus",2381209,"Tilodon sexfasciatus",FALSE
"Tomicodon bidens",2411495,"Tomicodon bidens",FALSE
"Torquigener pleurogramma",2407280,"Torquigener pleurogramma",FALSE
"Torquigener squamicauda",2407264,"Torquigener squamicauda",FALSE
"Totoaba macdonaldi",2400452,"Totoaba macdonaldi",FALSE
"Trachichthys australis",2357078,"Trachichthys australis",FALSE
"Trachinops brauni",2389725,"Trachinops brauni",FALSE
"Trachinops caudimaculatus",2389723,"Trachinops caudimaculatus",FALSE
"Trachinops noarlungae",2389722,"Trachinops noarlungae",FALSE
"Trachinops taeniatus",2389726,"Trachinops taeniatus",FALSE
"Trachinotus anak",5210694,"Trachinotus anak",FALSE
"Trachinotus baillonii",5210663,"Trachinotus baillonii",FALSE
"Trachinotus blochii",5210675,"Trachinotus blochii",FALSE
"Trachinotus ovatus",5210674,"Trachinotus ovatus",FALSE
"Trachinotus rhodopus",5210651,"Trachinotus rhodopus",FALSE
"Trachinotus stilbe",5210684,"Trachinotus stilbe",FALSE
"Trachinus draco",2386475,"Trachinus draco",FALSE
"Trachurus declivis",5210481,"Trachurus declivis",FALSE
"Trachurus indicus",5210485,"Trachurus indicus",FALSE
"Trachurus japonicus",5210503,"Trachurus japonicus",FALSE
"Trachurus novaezelandiae",5210479,"Trachurus novaezelandiae",FALSE
"Trachurus symmetricus",5210487,"Trachurus symmetricus",FALSE
"Trachurus trachurus",5210473,"Trachurus trachurus",FALSE
"Trachypoma macracanthus",5210083,"Trachypoma macracanthus",FALSE
"Tragulichthys jaculiferus",2406476,"Tragulichthys jaculiferus",FALSE
"Trianectes bucephalus",2393102,"Trianectes bucephalus",FALSE
"Tridentiger trigonocephalus",2376462,"Tridentiger trigonocephalus",FALSE
"Trimma benjamini",2378584,"Trimma benjamini",FALSE
"Trimma caesiura",2378592,"Trimma caesiura",FALSE
"Trimma lantana",2378618,"Trimma lantana",FALSE
"Trimma okinawae",2378614,"Trimma okinawae",FALSE
"Trimma striatum",2378601,"Trimma striatum",FALSE
"Trinorfolkia clarkei",2392721,"Trinorfolkia clarkei",FALSE
"Trinorfolkia cristata",2392719,"Trinorfolkia cristata",FALSE
"Tripterygion delaisi",2393095,"Tripterygion delaisi",FALSE
"Tripterygion melanurus",2393097,"Tripterygion melanurum",TRUE
"Trisopterus minutus",2415906,"Trisopterus minutus",FALSE
"Tylosurus crocodilus",4286150,"Tylosurus crocodilus",FALSE
"Ucla xenogrammus",2393062,"Ucla xenogrammus",FALSE
"Ulua mentalis",2391203,"Ulua mentalis",FALSE
"Umbrina galapagorum",2399657,"Umbrina galapagorum",FALSE
"Upeneichthys lineatus",2396825,"Upeneichthys lineatus",FALSE
"Upeneichthys vlamingii",2396829,"Upeneichthys vlamingii",FALSE
"Upeneus moluccensis",2396768,"Upeneus moluccensis",FALSE
"Upeneus tragula",2396757,"Upeneus tragula",FALSE
"Uraspis helvola",2391351,"Uraspis helvola",FALSE
"Valenciennea alleni",2377336,"Valenciennea alleni",FALSE
"Valenciennea helsdingenii",2377363,"Valenciennea helsdingenii",FALSE
"Valenciennea immaculata",2377387,"Valenciennea immaculata",FALSE
"Valenciennea longipinnis",2377347,"Valenciennea longipinnis",FALSE
"Valenciennea muralis",2377369,"Valenciennea muralis",FALSE
"Valenciennea parva",2377378,"Valenciennea parva",FALSE
"Valenciennea puellaris",2377331,"Valenciennea puellaris",FALSE
"Valenciennea randalli",2377361,"Valenciennea randalli",FALSE
"Valenciennea sexguttata",2377390,"Valenciennea sexguttata",FALSE
"Valenciennea strigata",2377379,"Valenciennea strigata",FALSE
"Variola albimarginata",2389116,"Variola albimarginata",FALSE
"Variola louti",2389100,"Variola louti",FALSE
"Verulux cypselurus",8588767,"Verulux cypselurus",FALSE
"Vincentia conspersa",5211548,"Vincentia conspersa",FALSE
"Vincentia novaehollandiae",5211546,"Vincentia novaehollandiae",FALSE
"Vladichthys gloverensis",2350924,"Vladichthys gloverensis",FALSE
"Xanthichthys mento",2407044,"Xanthichthys mento",FALSE
"Xenichthys agassizii",2382553,"Xenichthys agassizii",FALSE
"Brachygenys jessiae",2382780,"Xenocys jessiae",TRUE
"Xyrichtys novacula",2383057,"Xyrichtys novacula",FALSE
"Xyrichtys victori",2383038,"Xyrichtys victori",FALSE
"Xyrichtys wellingtoni",2383130,"Xyrichtys wellingtoni",FALSE
"Zabidius novemaculeatus",2394331,"Zabidius novemaculeatus",FALSE
"Zanclistius elevatus",2375243,"Zanclistius elevatus",FALSE
"Zanclus cornutus",2374663,"Zanclus cornutus",FALSE
"Zebrasoma desjardinii",2379874,"Zebrasoma desjardinii",FALSE
"Zebrasoma flavescens",2379869,"Zebrasoma flavescens",FALSE
"Zebrasoma rostratum",2379872,"Zebrasoma rostratum",FALSE
"Zebrasoma scopas",2379864,"Zebrasoma scopas",FALSE
"Zebrasoma velifer",2379877,"Zebrasoma veliferum",TRUE
"Zebrasoma xanthurum",2379882,"Zebrasoma xanthurum",FALSE
"Zeus faber",7744449,"Zeus faber",FALSE
"Zoarchias veneficus",2394977,"Zoarchias veneficus",FALSE
"Zoramia fragilis",2397559,"Zoramia fragilis",FALSE
"Zoramia leptacanthus",2397567,"Zoramia leptacantha",TRUE
"Zoramia viridiventer",2397564,"Zoramia viridiventer",FALSE
